cluster,max_label,max_proportion
0,hairpin,0.20958751
1,subp,0.22904192
2,hairpin,0.21188341
3,hairpin,0.22258064
4,subf,0.27442828
5,revhairpin,0.23801917
6,subf,0.19166666
7,revhairpin,0.20991254
8,revhairpin,0.22538294
9,revhairpin,0.25786164
10,flat,0.2486631
11,subf,0.26539278
12,hairpin,0.22273782
13,flat,0.4657258
14,hairpin,0.23156089
15,subp,0.23484848
16,flat,0.78
17,hairpin,0.2063197
18,revhairpin,0.23487544
19,flat,0.47844827
20,flat,0.45038167
21,flat,0.80454546
22,flat,0.23546511
23,subf,0.45070422
24,revhairpin,0.26675788
25,revhairpin,0.25873017
26,subf,0.27949184
27,subf,0.27988338
