cluster,max_label,max_proportion
0,minormajor7,0.21824974
1,minormajor7,0.17353952
2,augmajor7,0.19753629
3,augmajor7,0.18877135
4,fulldim7,0.44698954
5,major7,0.14184397
6,major7,0.125
7,augmajor7,0.20783132
8,fulldim7,0.5036573
9,augmajor7,0.22410455
10,major7,0.17657879
11,fulldim7,0.42364532
12,minor7,0.18165722
13,minormajor7,0.21793921
14,fulldim7,0.41017732
15,minor7,0.1442786
16,fulldim7,0.5033948
17,fulldim7,0.45016077
18,augmajor7,0.1837985
19,minor7,0.1679644
20,augmajor7,0.14805706
21,majorminor7,0.1500484
22,minormajor7,0.14254546
23,minor7,0.18548939
